Title,Len,Content
Many healthcare and frontline workers have not gone for 2nd dose,2116,"Ludhiana: About 37% of those who had received the first dose have turned up for the second to become fully vaccinated. A substantial number of healthcare workers (HCWs) and frontline workers (FLWs) hasn’t got the second dose. The vaccination for HCWs had started on January 16 and for frontline workers (FLW) on February 3. Ludhiana had recently crossed the two-million vaccination target.
The health department data of Thursday evening shows that 21,12,648 vaccinations have been carried out. As many as 15,46,899 have received the first dose and 5,65,749 (36.6%) of them are fully vaccinated.

While 33,258 HCWs have got the first dose of vaccine, 23,267 (69.9%) have received the second.
Of 1,09,959 FLWs—who comprise police, revenue department, municipal workers, among others—31,611 (28.75%) have received the second dose so far. Till May 10—when the gap between two vaccines was six to eight weeks, which the Centre increased to at least 84 days in mid-month—21,086 FLWs (27.6%) had received the second dose and 76,278 the first. This indicates that a large number of them hasn’t got their second dose of vaccine.

Till May 10, of the 31,569 HCWs, 21,580 (68.4%) had received the second jab.
As per the data of March 20, when the gap between two doses was four to six weeks, of the 15,589 FLWs who had got the first dose, 3,193 had got the second, which was 20.48%. And of the 25,539 HCWs, 15,884 had got the second dose.
A health department official said, “Since the government announced a gap of 84 days, a large number of persons is yet to get the second dose. A number of HCWs and FLWs haven’t got the second dose and have been asked to receive it.”
District immunization officer Dr Puneet Juneja was not available for comments.
“I think the HCWs and FLWs who haven’t got the second dose feel there is no need for it as Covid cases are declining. It is important for the eligible persons to get both the doses to protect themselves from the disease. A single dose will not help achieve it. The authorities must motivate people to get both the doses,” said former senior medical officer Dr Rajinder Gulati.
"
Maharashtra: Healthcare staff vax volume low,413,"Vaccination volume among healthcare and frontline workers (HCWs & FLWs) in Thane is still low even as the city administered 10 lakh jabs till Wednesday, officials said.
While 7.18 lakh residents took the first jab, 2.8 lakh have been fully vaccinated. TMC data shows 15,782 (49% of target volume of 32,017 HCWs) took the second dose till September 1. In Mumbai, over 1.12 lakh of them are awaiting their 2nd dose."
"More than 90% frontline workers, 80% healthcare staffers got first jab in PMR",1598,"Pune: Over 90% frontline workers and 80% healthcare staffers have received the first dose of Covid-19 vaccine in the Pune Metropolitan region, hinting at people in both the segments having overcome the initial apprehension about vaccination.
According to the district health office data, a total of 2.55 lakh frontline workers have received their first dose as against 1.56 lakh healthcare workers. As many as 1.84 lakh frontline workers (65%) and 1.2 lakh healthcare workers (74%) have received both the doses in the region.

The data showed that there were 1.98 lakh beneficiaries in the healthcare workers’ category and around 2.84 lakh frontline workers in the Pune Metropolitan Region (PMR).
Sanjay Deshmukh, assistant director (medical), Pune circle, told TOI, “The vaccination figures for healthcare and frontline workers show that we have covered a lot of ground in terms of vaccine awareness among the Covid warriors. We are now focusing on the completion of the second dose of these beneficiaries via reminders to them.”

When asked if 100% vaccination of these categories would be possible, Deshmukh said there was a possibility if the healthcare and frontline workers got vaccinated from the general citizens’ category.
Sanjay Patil, chairman, Hospital Board of India of the Indian Medical Association, said, “Initially, there were a lot of issues with the registration process when the vaccination process started on January 16. Many medical experts got vaccinated from the general citizen category. We had offered our premises for vaccination, but did not get a favourable response.”
"
Andhra Pradesh: Man dies after taking Covid vaccine in Krishna district,1856,"VIJAYAWADA: A 30-year-old mason died a few hours after taking a Covid-19 vaccine shot at Marlapalem in Krishna district on Tuesday night. The deceased, identified as SK Subhani, was administered a vaccine shot at Mustabada primary health centre during Tuesday’s mega vaccination drive in the district.
His family members said he didn’t feel any symptoms till 9 pm, but his condition deteriorated after dinner. He developed high fever, started vomiting, and also suffered from diarrhoea the whole night. He died before he could be shifted to Gannavaram hospital.



While his relatives blamed the side-effects of the vaccine for his death, health officials said he died of other complications. “We have administered a total of 37,000 doses till date without any issues. Subhani got the vaccine on Tuesday and he was kept under observation for 30 minutes. He was sent home after he didn’t exhibit any symptoms. He was alcoholic and suffered from many other complications. We cannot confirm the exact reason behind his death at this stage, but it’s definitely not due to vaccine,” Dr J Sandhya, health officer at Mustabadha PHC, told TOI.

Subhani’s wife died eight months ago. He is survived by a six-month old son. Gannavaram police have registered a suspicious death case .
Till date, a total of nine vaccine-related deaths have been reported across the state as per health department data. But no single death has been confirmed to have been caused by the vaccine. The state government announced an ex-gratia of 50 lakh to the family members of Asha worker B Vijaya Lakshmi from Guntur who died in January due to heart stroke after taking her vaccine shot. Healthcare workers have been directed to closely monitor the vaccinated person for 30 minutes and check for any side-effects or symptoms before he or she is allowed to leave the vaccination centre.
"
1 in 5 healthcare workers yet to receive second Covid vaccine shot,3100,"NEW DELHI: Healthcare workers and frontline workers were the very first priority groups identified when Covid vaccination started in mid-January, but more than seven months on, nearly one in five healthcare workers and over a quarter of frontline workers have not yet got their second shots, official data shows. A closer look shows widely differing coverage levels in states with Punjab, Tamil Nadu, Karnataka and Delhi having the lowest coverage.
Nationally, just over 1.03 crore healthcare workers have got the first shot, but under 84 lakh have got the second. Among frontline workers, while 1.83 crore have got their first shot, only 1.32 crore have got the second.



Almost all states have achieved over 95% coverage of the first dose in both groups, barring Punjab, Karnataka and Delhi. Among the larger states, Kerala, Haryana and Jharkhand had the best record with complete or near total coverage of first dose in both groups and over 85% coverage with the second shot.

In contrast, in Tamil Nadu barely 60% of healthcare workers and 40% of frontline workers have received the second dose.
""There was vaccine hesitancy and wastage in the first four months of the drive. With this, the allotment came down. Although allotments have increased, we still have a lot of backlog to clear. This can be set right only if we have on time allocation of 1 crore doses,"" said Tamil Nadu health secretary J Radhakrishnan.
Surprisingly, Himachal Pradesh, which has been in the news for the highest overall Covid vaccination coverage in the country, had the lowest proportion of frontline workers who got the second dose, just 38% of the total 5.8 lakh registered. State health authorities said the gap between coverage of first and second dose was because of the waiting period between doses being increased. Similarly, barely 50% of frontline workers in Karnataka and 57% in Delhi have got the second shot.
In some states, even the coverage of first dose was very poor among these priority groups. Punjab officials, where only 61% of healthcare workers have got their first dose, blame vaccine shortage but also claim that they don’t have full data after those in the 18-44 age group, including healthcare workers and frontline workers, started getting their doses in the private sector. In Delhi just 87% of healthcare workers have got their first dose.
Officials in Karnataka, where the proportion of healthcare workers who received the first dose was just 85%, claim they have problems with duplicate entries in the Cowin database of registered HCWs making the total numbers inflated. They claim that this is because doctors who are visiting consultants in many hospitals have been registered by various hospitals and nursing students who were graduating were registered by their colleges.
Rajasthan, Odisha, Gujarat and Assam have ensured high coverage of first and second dose among both priority groups. Although a smaller state, Goa too has a good record, having ensured 90% plus coverage for second shots in both groups.
(Written by Rema Nagarajan with inputs from state health correspondents)
"
Breakthrough Covid-19 infections found in 25% healthcare staff: Study,2030,"NEW DELHI: A little more than 25 per cent of healthcare workers were infected with coronavirus despite getting fully jabbed, a recent study has revealed, giving an insight on the breakthrough infections due to the Delta variant.
The study, jointly conducted by the Institute of Genomics and Integrative Biology (IGIB) and Max hospitals in Delhi-NCR, found that vaccination breakthroughs were far more common during the Delta-outbreak in Delhi than previously reported.

This is a modal window.

No compatible source was found for this media.

However, the severity of the infection was low and vaccination is crucial to avoid severe illnesses, said Shantanu Sengupta, senior scientist with the IGIB and one of the lead researchers of the study.
He also cautioned that of the 25 per cent who were infected, a large number were asymptomatic, so masking is also very important to arrest the spread of infection.

Sengupta said nearly 95 healthcare workers who had taken the two doses were studied. They were assessed from 45-90 days after their inoculation. Of the 95, more than 25 per cent saw breakthrough infections.
""Immunisation is expected to confer protection against infection and severe disease for vaccines, while reducing risks to non-immunised population by inhibiting transmission. Here, based on serial serological studies, we show that during a severe SARS-CoV2 Delta-variant outbreak in Delhi, 25.3 per cent of previously uninfected, ChAdOx1-nCoV19 (Covishield) double vaccinated, healthcare-workers (HCW) were infected within a period of less than two months, based on serology,"" the study said.
Most infections were unrecognised. The Delta- variant thus causes frequent unrecognised breakthrough infections in adequately immunised subjects, reducing any herd-effect of immunity, and requiring reinstatement of preventive measures such as masking, the paper said.
There is a need to have a variant-specific high throughput neutralisation assay to truly assess population immunity and predict outbreak risk, it said.
"
"Soothe Healthcare raises Rs 100 crore led by Gulf Islamic Investments, Incred",2596,"Chennai: Personal hygiene company Soothe Healthcare, maker of Paree sanitary pads and Super Cute's baby diapers, has completed an investment of Rs 100 crore in an extended Series C round led by Gulf Islamic Investments (GII), Northern Arc & KKR-backed Incred.
With this additional round, the company's total funding stands at ₹230 crore, including a Rs 130 crore Series-C funding from leading PE fund A91 Partners earlier this month. The latest transaction includes a secondary with Sixth Sense Ventures selling a partial stake to GII. Soothe Healthcare will utilize the funds to aggressively fuel its growth plans including expansion of manufacturing capabilities and investments in marketing and distribution.

Mohammed Alhassan and Pankaj Gupta, Co-CEOs of GII jointly commented: “As a socially conscious investor, GII recognises the underpenetrated personal hygiene market in India; a country with one of the world’s highest women and infant populations in the world, many of whom lag behind their global peers in the usage and adoption of personal and disposable hygiene products. Through the “Made in India” initiative, Soothe has achieved advantageous brand positioning of its flagship feminine hygiene offering “Paree” which is set to score multi-fold growth in the coming years. We look forward to leveraging investment from our latest IGP II and working together with current investors Sixth Sense Ventures, Symphony and A91 partners to advance Soothe's remarkable growth journey.""
Bama Balakrishnan of Northern Arc said “We are delighted to partner with Soothe as an early lender to fund a business meeting feminine hygiene requirement across the country. It aligns well with our focus on supporting businesses and products that benefit women customers.”

Sahil Dharia, Founder & CEO, Soothe Healthcare, commented: “The series of back-to-back funding will fuel our vision to bring research-based, quality personal hygiene products that positively impact the life of our community. We are looking at expanding our in-house manufacturing facilities using the best in class machines. We will also use the funds for marketing and distribution purposes, scaling production and launching innovative new products.”
The brand Paree sanitary pads were launched in 2018 through offline FMCG distribution channels. The young company has raised several rounds of investments from leading foreign institutional and domestic investors including London listed investment company, Symphony International Holdings Ltd. and Mumbai-based
consumer fund, Sixth Sense Ventures, A91 Partners amongst others.
"
Village health centres hit by lack of officers to run them,1734,"GHAZIABAD/NOIDA: Only 42 of the 76 health sub-centres planned in Ghaziabad are currently functional because there aren’t enought community health officers (CHOs). In Noida, there are 61 health and wellness centres, including 35 at the sub-centre level, and of these, 26 do not have CHOs.
These sub-centres are the first healthcare points in villages and family planning drives, counselling sessions, routine immunisation programmes and ante-natal check-ups are planned at these facilities. Some centres also conduct procedures like insertion of copper IUDs, as part of the family planning drive.

The government had planned to upgrade the sub-centres that focused on maternal and child healthcare to health and wellness centres and in Ghaziabad, the target was to increase the number of such facilities to 76 by 2020-21 fiscal. But only 42 are operational.
Chief medical officer, Ghaziabad, Dr Bhavtosh Shankhdhar, said usually, one CHO is posted in each facility. In the first week of August, the CMO had written a letter to the director of the National Health Mission (NHM) seeking appointment of CHOs for the 34 centres. But a response is awaited.

Officials in Noida also said that regular requests are made to the state officials about CHO postings.
“We have 23 new health and wellness centres that need CHOs. Additionally, there are three centres where the CHO posts have been lying vacant since early last year,” said Manjeet Singh, district program manager, NMH, Gautam Budh Nagar. He added that there are also about 128 sub-centres that are being managed by local-level healthcare workers.
Under the NHM, healthcare workers get a six-month bridge course following which they appear for exams before getting selected as CHOs.
"
Covid concerns loom as Maharashtra festival season starts on Monday,3925,"MUMBAI: Ahead of the festival season, which begins on Monday with Janmashtami, a sense of deja vu has gripped the city’s public healthcare experts and doctors.
It was in September 2020 that the worst peak of the first wave began just days after Ganpati Bappa bid adieu to the city in the last week of August. The fortnight before the Ganpati festival, in the third week of August in 2020, the state had registered 1.7 lakh Covid cases, while the fortnight after the festival added 2.5 lakh cases -- a jump of nearly 50%.



A year later, the decline in the Covid second wave has led to easing of most Covid-19-related norms, which has led to a slight rise in daily cases in the city for the last four consecutive days: after almost two weeks of registering less than 300 cases daily, the BMC registered 391 cases on Saturday, and 362, 398 and 342 cases on the previous days. However, the total cases added in the state and the city since the opening up has not been significant. The state added over 81,000 cases in the first 14 days of August, which has dipped to 64,401 from August 15 to 28, while the number of cases in the city has been almost the same at around 4,000.

READ ALSO
New Covid cases remain under 5,000 in Maharashtra and 400 in Mumbai amid uptick

The number of Covid-19 cases detected in the state and city increased slightly on Saturday. The state continued to add under 5,000 cases, while the city added nearly 400 cases.


The fear of the third wave has led the Central health ministry to issue a directive to states to keep a tight check during the festive season, which begins with Janmasthami on Monday and continues with the Jain festival Paryushan (September 3 to 10) and Ganpati (September 10 to 19) till Diwali on November 4.
Chief minister Uddhav Thackeray on Saturday yet again appealed to people to ensure that the health of the people is prioritised over festivities. “The state has already issued advisories regarding the protocols to be followed during the festive season. The threat of Covid-19 is still there and so all political, social and religious groups must follow government-issued norms,” said Thackeray in response to the Centre’s advisory. The state government has downsized the festivals even this year, cancelled dahi handi events, and is yet to open up religious places officially.

READ ALSO
Centre tells Maharashtra govt to consider local curbs in festive season

Even as Maharashtra and Mumbai reported a slight decline in daily cases on Friday, the Centre asked the state government to consider imposing local restrictions on mass events and public gatherings during the upcoming festive season to prevent the spread of Covid-19.


A doctor pointed out that the easing of restrictions has been to a “higher degree” this time around as compared to September 2020: more people have approval for train travel and there is no restriction on intra-city or district travel. However, a senior state government official said that the key difference between this year and last year is that the vaccine coverage in Mumbai has been significant and it is likely that it will help keep the cases low.

READ ALSO
Mumbai: Third Covid wave not expected to be as big as second, says BMC

The third Covid-19 wave is imminent and could begin as early as next month, coinciding with the festive season, according to BMC officials. The silver lining, though, is the third wave may not be as “big” as the second when the number of active Covid-19 cases had touched 91,000 in April, said BMC


But BMC executive health officer Dr Mangala Gomare isn’t perturbed. She said the four-day rise is very slight and could be linked to the unlocking. Dr Shashank Joshi, a member of the state task force, said that the trend should be watched for a few days before an alarm is raised. “A slight increase due to unlocking is expected. The testing positivity rate is around 1%, and that is good,” he said.
"
‘Nagpur close to being all-round medical hub’,2305,"NAGPUR: Healthcare is a major sector which needs investment. Today, because of the expertise of doctors and their capacity to take right decisions, we are day-by-day improving in the health sector, said Union minister Nitin Gadkari on Saturday while stating that “Nagpur is very close to being an all-round medical hub”.
Gadkari was speaking at the launch of Advanced Heart Failure Clinic and Heart Transplant Programme started by Viveka Hospitals in collaboration with MGM Healthcare, Chennai.

The city MP said that organ transplantation set-ups are very important in the current scenario. “I wish we had more equipment during the crucial Covid waves so that we could have saved many lives. Viveka has done an excellent job in setting up this heart transplant clinic,” he said.
The minister hoped that in the days to come, there will be facilities for other organ transplants too. “This collaboration will be highly rewarding for the Nagpur city and citizens of the neighbouring states too, as people will not need have to travel to different places for transplant surgery,” he said.

Dr KR Balakrishnan, director, Institute of Heart and Lung Transplant and Mechanical Circulatory Support, MGM Healthcare, Chennai, said, “Organ transplantation is not an easy task. There are many challenges. Several times delays in commute cost patients their life. It is good to see Nagpur evolving in terms of medical sciences. Every state must have at least one major public hospital with all the necessary facilities for those who cannot afford treatment a private hospital.”
Dr Suresh Rao KG, co-director, Institute of Heart and Lung Transplant and mechanical circulatory support, department of cardiac anesthesia, MGM Healthcare, and Dr R Ravikumar, senior consultant and associate clinical lead-cardiology and heart failure programme, MGM, were the guests of honour.
Dr Mukund Thakare, director of Viveka Hospital, were present, Dr KG Jayaprasanna, senior consultant cardiothoracic and vascular surgery at Viveka Hospital, Dr Prashant Jagtap, senior consultant cardiologist, Viveka Hospital, Dr Nilesh Mathankar, Dr Abhijeet Deshmukh and other dignitaries from Viveka and MGM were present.
The programme was conducted and coordinated by Dr Nikhil Balankhe and the vote of thanks was proposed by Dr Ajay Sakhare.
"
